spotify_id,name,followers,popularity
12dUJFF144JKQ8D8DLwpf9,The Citadel,62,2
6aAtkgmsCMtJHi6HDjEtEB,Young,1548,19
4ueT3TFdSmR04bDAiZbjsW,Ante Perry,8800,36
3WvGIvUQL9gT0gmuCrix71,Miel San Marcos Youth,161,6
3zdD6V5naWUSPx1nMT9oQ2,Rollo Dilworth,302,5
7D0JidvTXSer05zMY65w0k,Verbatim,15,0
6uz8zc2txDqWvPfzm5SXNW,Polski,16,9
3o7GGc9KjbLzTCwOq9WL55,Karthik Netha,13,28
65Mnx8b44NiWrEWT52k560,Remixer: Aphrodite for Fingers,0,0
4zyizHU1gFNDTkkN1m37hu,Rachel Fels,47,23
3ytLrGOAoUbuJwaBwSkCaR,Lane Brody,1348,23
3yTXycdhHqOnNw51qOiesb,Lil Hawaii,2122,25
6FMPsLcWBQTWjVZODWwynQ,DJ Lauro,1,0
6XjSQRIZmX4ztfxdXUL3xv,Sophie C,2,1
6ZnXl9qPs2YKT5k9NyhdcR,Negash Ali,761,11
2s8hIFtbfJl0bPvRNmo0Ty,Ben Ely,163,1
7s2dTXe7QuLryZXMUktcgv,Vika Bull,1202,13
5hAq5qlrMCJDYe9ZPAvUdL,Macho Collective,0,0
7wUsFsFRUaZ0zD1McmetXi,JBream,1,0
56HPSI2prmbBjPrqNgMHHN,Young Fay,101,1
3VEai5GPWzY2V1O9js5yjV,SAWA,1930,9
2t5uKP8Pn8srdTfKFGPWNn,Tunico,45394,34
6AVLthptCPhfrxlHadOBJD,Jill Scott,1587093,56
3iI20Zqnsk86sWr1T7YOxs,Houssein,583,8
3MGBXKGpYKbBBgdlACyBLS,MC JD,85,15
00QVOjP9VkOOryijYvaJoO,JPB,7712,32
5lfbI21DXOiKTCT3Gb802r,Georges Prêtre,5610,44
5TLFUsbd9oBSjtEuSZl6iv,Noruego,0,1
7zgYgOlFA5NRLumUDzKSVN,Julian Gray,4557,34
3pBMRQ7wjUM6CYC0LgvTDG,Robert Korzeniewski,0,0
4FeDV8T2wgjzYKBamSp7MG,Enrique Guzman,488044,54
01EEK5CxraOiVWE5dwOU8O,Maja,217,4
5Pa0BjjSDSiWuak0O1PbHL,Francesco Guccini,364757,49
5LSBA1VYe9Vvxute4ZCaZQ,Lil Wacho,10434,31
6OP2Og3z56UZgIiIYgBpVk,AXA,169,11
6tLEflmzSszdWiFTCcCoiy,Twinns,0,0
5vLhCiEWn4PanQHbpkCg2M,Tamar Shawki,15,1
5KbXlagDy9xIEKfMoeJbB4,Jhony,19,1
3qmii1qfVVazF7ylBg1NGE,Kopzz,10,21
1jqTGPd2I9QzB9Tv5XQ6be,MO,0,0
73PTYegu3D1i5vRERzcBhT,Patrick Baker,5716,36
4AwuDW7OCvooBL7XAvKjGF,Michal Tolgyessy,6,6
2tm4kQ9jYGeaallczXyBOy,LA4,13138,31
0siy0j5S2ScHNQddZaekw8,Ars Nova,960,11
1ktRv5lOULehDAw5xhFIFz,Pant,873,16
3fWtSlVVBl6uvTZdNrefU2,Robert Farnon Orchestra,123,15
0y9akRKNSkv5u7R7HdENLP,Rahel Maria Rilling,12,2
3MWBHYod1iRQD5foTzTU79,Hasse Carlsson,15,4
3Xb907AAgb4paaIeib80yl,B-Side Band,1874,26
7nuTWfojdN0o8d7NGDo71U,Lil Geniuz,17813,52
6WuRywzRqqz23pN7L1PVb2,Allison,0,0
6C4TTq7NEdvKLUmBaSqAMb,Onyra,1520,32
6lpFMOMdD3Ej9KLMk9qQph,Allen Sharp,0,0
5zVhnqOyQesaJrFSC0wShT,Mount Liberation Unlimited,4852,24
2mYYm3WED28NZ0m4RXnpJ6,Algonkin,0,0
75haPGtpJ5ZotdoAg3FOTQ,Beedie,884,28
44xLFZNn7TzOWooulLGAl4,Mazili,1286,51
3D2y0HZRFTknOdTZNtbEx2,Jika Boys,7,1
1YRkehhop06X7Wh6w3tkHb,Alexxander,5,5
17n5iydzkJvRFIXCN7hr90,Krappi,204,6
6ofHQpykLy6SINDBBKqoOI,Dee Mad,420,21
0GsLdcNOitgx7M8l6OX9fY,Robert Smith,185,11
6nyZShtfCdYdlpNgMsGKzA,Myndless Grimes,4606,40
7DLinx8mI1KpCbQ5jpK7eX,Sunny Singh,287,32
33FgImhYqZmZQDNQvToXqQ,Simhakutty,171,19
461Fs2dUYbVnWD7HA66io9,Sylwester Kozera,4,22
31rjcnxNmi1OZHp6Ld7LLA,Efrat Gosh,17605,30
2DSoADu3qpzl3pyRGcAgiT,Patrik Švajda,1,4
1BFySJDh1eLGv22WFeUI27,Bad Guy Chapo,85,3
3jfrL6OHcKhCAI27qr3ViJ,Mzansi Youth Choir,812,15
14QBsrz77045wI10vsDaTw,Sheba,6129,21
3ndRVc5zwbdbCJ8dUdvQlc,Georgina,200,8
4eaDI6v6rFtJIm2F8HEkmN,Pooh Bear,449,20
3KpLtTMpLAko7nBDmiYg7Z,Force M.D.'s,206475,40
3aa58iubAkEjxNoeV5ernG,Nikos Tasiopoulos,23,2
1y64f4DuSmgdRr8a9IWXWl,KISSA,248,4
31HHrfVFKfj7azGdcZybeW,Sirlopez,349,29
5U7jw0GDz9uD2xox51RI5T,Amer SK,11,1
71U994DwMTeLK4zcBiNdAP,Tiina Puska,73,5
60sVnCJWU7WHTMSzK0HzPW,Danko,8700,46
71gaXRk1yNGwS8EPRbnqnA,דורון רוקח,8,5
0QFrF7h92VCRZN2l9Tk68M,Faster,3,11
1sqwA17XCYCqJiAzQq0h3G,Trio SR9,1016,29
5bMejoslJiB3qX1PVisjaq,DJ Komang Rimex,71669,43
5BzWGcw1FY73okTKNpnAJT,DJ Loirin,101,17
2QM6eawv9Rj89FpfZWK0dF,Martha Babcock,3,1
3CXpZunKMAfmo2QSduORmf,Navneet Kaur Dhillon,5,1
23TYM4mYLQjyJLr4x89MjH,Danger,18284,32
1sLgQ5wyEouR3KvEnrfybM,Paprodziad,2192,33
0VOR7Ie9xUSb45fzIIVJQ1,Hammock,162823,50
5Imo5Q62QPuxmz9a2mfpDC,Heavy Metal Horns,333,2
4NcMrSi3B8eUVy6e1Ni3wu,Ivy Sole,70878,43
1M6DcPuEUfXAnTirZ2iEYT,Dj prody,4,19
0v5eOBdRvxdhNuVdWfmg0r,Pylonz,6,0
2YE9xDQHXzmnwE8qq6Gqg8,Willa,8646,33
3FpRoaNAbahPcrnAoiTeTs,Nina Miller,3041,38
1KNafMiV5Y3OhOr1A5tWwb,JYYE,21002,47
1gKMA54tfPeStFBKsNl2t2,Albwho,453,31
6SKbsKiXBtvs3h7VrCYJZL,Waldoking,265,0
1n29M2qfLXMc3fc7DWOfzY,Agapi Itoya,1,2
7qa4lfXdRyFagP1FeQDfFV,Daniel Kelaart,25,9
1SZVubpZtifaPIH8kf9mPu,Koszo,56,4
3L1EmlKEdboomQtlRj4XtY,SEEDA,29853,38
3ayds6VIVBx3CU5NSNCDbq,Jacques Dutronc,138979,49
4bLvx5GGQqy2OfCAB0GB3V,Edita Třísková,15,21
7pry0ELUwIhJkh34CXpims,Mussa,134455,29
5wvmkV5CXNZRMCGi7tI0mX,DJ Sajo,24,26
2t78DCpXcdNdFGFtxbRklF,Gacha,1017,5
73rvzBoed3qMm7yNNBtWfu,Dow Raiz,16279,36
0CHaTDpp6kfqsOG8OZvKjE,Justinb,97,28
6bGSBt3AtElB1mVwyIV5wv,Kukuh H,0,0
3IzmGNYeQnx285Npwt1Zvh,Birol Namoğlu,1152,41
2vYYGf7Vo1d0trQobDnbSM,Quỳnh Dung,4,0
7j2ziT5busl1TMdo4Tcobk,Arsene,0,0
1JeOCwU05cPmENrvuQcBCz,Hoa Mi,3121,9
44APJiQpJhK4CWuLC9gGrx,Cubicore,1657,33
6dmirK5INsjB053cboebk4,Sage,193,5
4AKtYz2FTYA3tigKGxFq8d,Apexape,23,17
1jCTf888Kj0VPMTgRwD8XR,Kyliembailey,9,10
7ey8VkSCxt2EGkaXdSyx8A,Rannix,13,11
30ejUciK31BCg0IVCbt1dW,Mike Taylor,13118,56
6aI1hAdb3IC4JNgYJOsVr7,Adolfo Celdran,769,32
0kyQFJGvy8ZdR0pWIxFiZx,Hail Amir,0,0
3Uyxa9wxOHBn9wBbxrgIe1,Ass Music,159,20
1eBaQkCXWlq1vhCLMVFdqn,Zonke,199291,41
5oyTT8C73YIMhLyuXYLtiL,Carlos Cuevas,101812,47
5WZwrHx8d5nKJNiD7mIj7B,Minos Matsas,1201,28
6sRjMD2lBr3DjR8EO0ApdT,Conrad Good Vibration,7150,23
2Vjc9PAU6ma7wZXTPAMNDc,The Turner Family,57,15
4lYhlnIyceAsRBOm601dLD,K-Leb,7,10
3tuushgEVJSXAkxR4ZxOhJ,Milly Quezada,138154,43
3m1knVGHFKK57xnleGMHcJ,Hell Rell,85540,33
3Jf7wRjk9BUWU4Lr0DGHzm,Stefano Fontana,87,1
2KEqzdPS7M5YwGmiuPTdr5,Rina Sawayama,797435,69
5wdmp3H2QC7tfMYAabtQN3,Jonathan Dely,73,1
5HjQF3JxGmwvLYz06WemNn,Iain Archer,2049,9
0Ffu60mxLNLa7b7Z3VSS01,Justin Strauss,1295,20
1yGm0xDbeat34q8ktfYJBr,Akraam,3,1
6pbyRsrSdph5CB46Z4cTZw,Nuno Dos Santos,1741,16
1OPKyDIfV8KG5aLoqJKU9v,Erika Rein,258,17
5nOLZf0MeL1t6I5c0xokMA,SVD,6554,21
6Sb8EHpZvyjSTT5KD9DjUZ,Ronnie Milsap,349046,54
2KJOuNWsu2EHD8kYSERufQ,Mthokozisi Mabuza,2,0
2rnRA8p3SahYkfvPVzJTcK,Slim Gaillard Trio,125,3
2QD0Z1wVYKCN8P9nwcMlWr,Angello,560,6
7hdPhJPPkVZc5sJNVjLMGu,NUCK,58,6
3BQkOiwzXxpSpGi1rJOKw6,Charles Vincenti,0,0
02c73sVTVC2NrbEjCdhU83,ZIGGY X,13523,47
2VMjRadDLci01MebSrvrey,MC RW,8,0
0p5kxnDJfhhkP8X8LgQy5t,General Ozzy,658,18
4BUkRo7JyStNaGPlPMev30,Frohm,112,3
1vDIxVjZqzTemUaze9rPTu,Muriel Blijd,12,0
1daJ2MGqJx6jZPXzwlfzB8,The Stardreamers,2,0
1WDWFSpZGlg5xXzc5lOTnp,Alefirst,14,31
06mIQNiJ9it3FygJINKj5i,DJ Noise,1366,8
5ODJmekLrU7LDz73Q8mrMf,Kevin Gani,13,1
7J0hrNYCO5DgAx0XaRJqkh,Yung Kayo,21264,48
3c7Qag2uWBuWdFOj5HtsUo,Anchalee Jongkadeekij,1578,18
3hHVu45BPsXSMVATvIjjLk,Alf Bs,195,0
4Aw76SI6Aghi3NGIu7H84s,Ben Tennikoff,12,14
4vhqJq13FVSNiYEyXqt2g8,Nego Max,25781,31
30ImPGD1rYTvltq0AcdGpG,Eddy Calvert,1322,21
6o506TOgAfxUYie5G45Bsd,Cashoutjai,7,0
2MjWkKmDc8WyKWpVxYpEzx,Edirdahan,68,6
6vuPgqbgZOJvg44IDmTCQt,Mckvicous,0,8
1VBphNSqpOcYc2Fn5wL9AZ,Izaline Calister,4178,28
71IY7h7bhtZ1kkPJl8IFpU,Indigo Jams,36423,40
1ogGHXBZD13CHeAbt2su66,Rauas,6,10
3RscOQLaN1gtM9P3YdgrN9,Noviana,0,2
6mwCVxaUyOvj4tEo3BOW5Z,feat. KHan Thaitanium,1,16
3gyHoiBSDC6a4EoolrXYwm,Adam Strug,3802,24
25D6yBxIodv8ZapYIrYA49,Juan Jordan,221,10
4LXrpOwNDQRxN7pkyi9z5m,Burden Of Man,7,0
4ScqnkrXAp2DxNHpU5fltm,Sept,1,13
0jKR1DdWGSZB2hYgJq82qt,Yves Deruyter,19572,32
1uDS1XPnVCu2XEy2S6wAqR,Frederic Bernard,1070,44
1bTozP3jBtV8kxyHOnWXKQ,KillaGraham,3327,36
4emtSeXgUfhoDQpiQsuTbg,Alex Neri,2040,18
53sIBaVjXQhfH89Vu6nEGh,GoonRock,3730,61
6CK6I6I7fKtcThateyQpVY,House Music Bro,3497,25
1B6F3r8xTp7paTT9bEYpw0,Guld Dennis,1605,10
0HSZsWz8yAKq6efRpS41WB,Lemonick,666,1
6yAg64bPFs4uaZOBOEV2wL,Josefin Glenmark,79,3
4qQ0CGjWCiA7lUerFtI633,薛之謙,40,25
2KnFYLy1Qpf8DLD5E5LgQ5,"Mahmood, Chief Guard",3,2
0ZMEdbOY3ADh3qbia7kH2b,Senth,21,7
7ueMABcYTHQTi23NneCzyI,Витёк,917,4
335TWGWGFan4vaacJzSiU8,A. G. Cook,96287,48
3f3arlHjayjOMunTjrMDGk,Giggs,1936,24
2UyyBkpzN5w3hzZBZGvRZb,Sosa Geek,4847,45
6A8rC2RnuqMKJom5roADWy,Aimar,38860,50
5gSZlSMRUWkAYXWpZ5QAor,Tania Christopher,271,5
6SLspaTtZOpWHtv7oqZsRJ,Whirlwind,1107,17
2Gu0OFQJZm4fOYPhSuvcV2,Truth,790,12
5FgkTUuCNKDlilidPvZqOq,Scott Joplin,64947,44
1KHw2rfinEItEDlOoP8Hp9,Combo con Clase,5381,31
6HAACBPFna7WeSgTUbOqcn,Rick Derra,73,11
5aaerOu8cKccSRMJTZUPss,Luzac,1520,22
1Pgefm5poZzSotghImKD0z,Tiago AD,167,1
6oH4WOD0G4zEFfgc2WMcom,Dmntrr,5,1
1vkGVWOi2zfsBOdDG5cGEv,Maximals,2766,25
3Dkxqehm5OypqXteJpjroA,Nashwa Zahira,3848,20
6qCukv8cmyku4jIqU4QCA0,Parma Music,51,24
2Y9THkKdfe8FfoHAyOY4Tv,Francois K,7613,28
3UnS17sDOhfTZc0Z3pqxDb,F. Pain,0,0
14d8LmWe5EH5nfcrFpHvfA,Anikiko,112,1
310gzo9PKDDzduAjFrs9lc,Matteo Floris,251,2
0gYlTqdhOtEvOW3eptaLO8,Halla Oddný Magnúsdóttir,31,27
44Nani1Wj1lp6vQ89HDYR0,Hasan Aftershine,0,3
3DEdNjxF3ea9taOMCXouZ6,Sainte,134747,63
5FU2hMp2fi0BF2sLc7HxoP,Leonel,409,6
0Q0qkjXqn7Qhd80JR0Ombn,Mitch Brown,0,0
6SI2JOqTJwLVX63w28PxoL,Just Her,7218,34
5IQZA1dxUd3Qv73mHNln59,Peja,171330,50
6QDl6Up3tQDqvR8eCplhms,Do-Mo,7,9
1GiqxHJYQv58ttDAHu2vP7,its your season,12,0
57bpEdsHC6Hnj9vq1fhLJ5,Jurgis Did,1203,7
1V4EH7RvlZ8D5rvc2dE5uE,Refrit,235,17
1Tvhj4mF2pvvAT1InLbRKs,Kim English,8230,30
7BqAljsSFPaj7LdpOkAQGy,Habanero Posse,216,1
1ZBJ5DMUE7UDWuxp3b5Cy3,Cabra,3512,13
6BXiBj4eAZsiynbcmSRHUs,Urias,106868,50
0oBEeN6BCxEgMogzThqrPf,Big & Rich,1097164,58
5WInxEuWI0yyceGL7gGicg,Degovi,4,4
06tx6ueiCMiQl07jV0j1gb,Shan,1436,26
49qXnuK6oFImui6AYouFRl,D-Bunk,63,1
7joURQK6zh3yD7rRVOEEM2,Edward Aldwell,341,7
68CViUif5ht4YHoeba3Ysg,Norin & Rad,2969,15
7sDHWFJ43ZdXSLXqQTodkW,CAS,623,13
0HO48ak9KBAjH2k8r6I2xR,Jêpê,1249,3
5W6gs1V54kOPUgBxBLkY1z,Bob Lind,2834,32
0GwuACGfDja8nCX8NXseZk,Kaspars Putninš,0,3
102JmWZGClCZp9DfmLMHUX,Andrew Canning,193,7
7BlcJpFgz0iewUi6MGTt2i,8Beast,0,0
7sOf1MESRB9SOdP0pj4Q2C,Luis Tyrna,0,0
4v8lIeEFl5SpuZV9HIYb1g,Chaïma,122,12
2wqjvdaJ8YYyZpJDptlFtu,Eva Buresova,8994,35
5Xm6SSFc5GxRdCWJjOPkc2,Dim V MiB,20,2
4uBFKm0aFnJtYUvMcImeSP,Talawa,861,13
0hCLJiq2eEVVN1O8LFPjrg,Ronald Biggs,2,1
1N7LMMxLFkvp58rh2X9PFa,Dj Arafat,1630,17
0pdLYU2eSF6deg3HJdVjDH,Scottie Williams,0,0
55j3Teln2q9epoGk231NUJ,Bằng Chương,16,0
0L2R9miFNObeJxSrvdqeKS,Dukebox,74,1
45tfKkQTzoP1w3tH3ThxYM,Dj Ph Da Vp,128,19
0VxnRIav7fq8URraoH79SE,Jack Miz,162,11
1fCUnuMmkeCEqGiurK4QPz,Maniac017,50,2
4yAI3GexIjagM3d9HiZBt9,DJ Leo da DZ7,73,10
5M2gxYpF3uzcsyifR9WEgE,Heymous Molly,437,22
2e4M4UTYSlTNwj6SxMajbQ,Phiskwa,0,1
7nriakmj7Rcq8KhhaLSgja,Daniela Castillo,16353,23
2qXQyBoPy4fQ3cwMZPuSsi,DJ LINTANG,178,20
1ch8lE94mQfkXV4c4Lq2oD,Daniel Sans,41,11
00rnIpFxD03e7XFMdf6mVi,Dimelo Baby,820,13
7HoVqjRfwcumgHQiKd84jA,Grupo uno,80263,46
2OL86NTb076d9B6laTqWKs,NvrLeft,2371,29
7yDuBBVOSkNniSKxeWyFE1,MOONIE,109,8
0suPkogjbzwTEoyN47n8A5,Matteo Islandezu,162,12
7EnLmrL4jTZKjeseaZyA0L,La Isla Centeno,16060,42
0YuQ7ZaYjVDgqSWryPnxC9,Archana Sabesh,0,1
3hkGfG8NxMTsRp0nO449bp,DEO TORRES,0,0
2pAd7gZX8kLYSp2vGNe8i9,Cobra Krames,161,0
7sNuGob68cJlretCn3Jgnj,Notty Y Play,0,2
7xYWMh4bNPk1VEChEwuJW9,Brav,17964,29
052uQIm9OdFVUpsXaIXS7p,David Garcia,573,17
2yQ37YKLbg38d1L2UMGrdH,Noobs The Band,2,9
4ulezsrIi1ZZ4uUx1QqasZ,Dj T.H.,3472,39
5zrD2ZqM6SB5XRJJwTroAu,Marques Toliver,3484,39
0jrfvdmG6btMbhH0zPCEsr,B. Lord,9,9
567Uoc5k9a9FnPzsScbJJv,Kristian Attila,3,1
57s7w1webL3pulJxxZVILi,Mike Archangelo,457,31
3RP50pmG8Wz1mhNCidQj68,RITUAL,42130,47
1hAmEneFVmXs3aYmyDUIDZ,Benson,83,3
4HxQghpiFAC57fajuC454a,Hortense Cartier-Bresson,84,3
1ukeuvTsVspFTbYFoL68Xh,Angela Irene,381,6
6iokCqd4ghi6IqTEJKT12q,HXVSAGE,963,42
4FADMH72eZ20AGYsAHEfK8,Laura Vikman,2,5
5dlCVmfRbWVGOJYHzGyk32,Benny Carter,23384,42
4tAIWXPzQofIb7APqJRv4p,Sexapeal,4109,1
0cV5qoQUIKriYkYIGQLJ67,Akim,3925,24
0D664A8XpnX8j7kXjRWvuM,אחשתיים,194,19
05ld9FsR1r9Xyp4Z3LhJwd,Brigitte Nielsen,100,9
7ggnflhZFj5JgeLONFQlFv,Kyriacos Georgiou,176,21
0NkAJLeqBevtpcSd843BFT,P. Gerhardt,0,0
2PrxWFZVYhZ07D29KxmzMy,Artis Dvarionas,6,1
4eU7fLqEkPVdcHJ4CfCVdD,Camaleon Landaez,550,15
4XRaRXp36yQ2lXxY4kzO2i,Marte Lavik,31,11
1VFwWJaTMckGNeRWak0cXi,Johannes Brecht,10198,35
4CSX0R9KLs9HkyqLfiraPQ,TRAILS,7876,39
7cDM8mvqJEmXgDdOpFDP8E,Eric Coates,1752,30
1GQOt2GvLxeRDdmeG4OZ5P,Barteld Frech,2,1
47VImUI2e3EGv5Ouu9AC5y,Dyae,46,5
0m5MqFw0OtrshbWSANJzC6,Shni-Tek,1636,37
5yIyvuREQyrcNqC7XV9Ark,Box,17,0
1GiKprzvYnLD4hBNxaA50l,JulianoChieff,1410,48
0RYyGExpy57GLGa1GtFoVo,Nino Rota,94313,53
5sC0HztwOyVyVZwhnGyHqJ,Capo,11150,31
5biUTrM9W6pQU4bTfGXNJ1,Sydney Streb,110,29
5y08mZdJL8m6IVGrdyYKPG,Gabriel Patillo,37,10
2oXKVuZqDv85M1ynjVMp3J,Mabiland,32546,41
2RDXcxQgmEyomb2g9SERuf,LöKii,7290,41
1fbSo7LkhDYIN4BVSjQT1n,Erlax,95,40
3Wb1mXnd1hXkGwys5m54YC,CARSTN,13281,57
6VTvFHKBXsBSD4bOPEuppU,Benja Korss,19,0
2TXfWr90cpiyJ1MHrwsjnQ,Gree Cassua,20,7
5b8TksKkFbG2NoVG8d8YDN,Greg Wilson,9499,33
2nVenqz63J5YrPVbc58ELy,MC Riddle,87,27
1v60Fpn62HDCFnTrBCwmzZ,Chernobil,0,7
6485hW2lhTqJU48LPGOXgr,Al Tariq,2382,23
66cHdPmvMTQHGSblqZKpk4,Esa e Ben,0,0
6xa7IcwSnl1KJSj4i7Om4Q,Lupper,146135,36
1hDNLfDTTGf4IJBpFarnmh,Pistolpuma,1795,29
6kNykeJK1CTSW1zJYcAUvQ,Neolux,4359,45
7Bc4N4SWkPWM9TipAmwj6q,Youssef Swatt's,9617,31
7yMAFCnx0clryFBMwaQI3Y,Domeno,4921,32
5FNcbjpgzlwiZSzfBIX7CL,Kira,4027,32
2FD6lMlpLVz5CQO7lfWwt9,Simo,1,1
0JIsrnWleyfUkPGQyZvuXt,Daxtar's Other Me,0,1
3JRtVJq44k1I3QxudtUyY6,Asadov Remix,3,0
5nPpJJ5Ahbwhl3vhIpcpX4,Alex Renart,878,11
04JfU1Q9ESK7m4yLUOR6lA,Polaris,19,22
3hZ6k6NqsAXb267X8wAB3v,B.T,483,11
0i7I0gLzJRfQSwQSUkbcEz,Marc Gray,19,7
5YYL0CtBKDHwKIzDi6IW6M,Billy Boy,84,13
6VsiDFMZJlJ053P1uO4A6h,Public Service Broadcasting,138475,47
7fja09dFRhblGMxW04D45s,Kandour,1,2
3jIj40JTMEfQcDfl1Sfp7o,Spiker,15,5
0Lu67wIRXiogdq3vslX2Fz,Mari Jürjens,3945,22
64d8Ja3LZBPzpQOD53bLSL,Boson,4,1
7DzGEePK3aUxlvG3MPD58P,Bo Hélène,20,32
3AKvtIXXNPFe2npZPOJno2,Galego do Piseiro,3,0
6g6zaR4B3WDZXphDRmsVGF,BANG YONGGUK,92437,38
2Y7fKAw6qx4hES4vuaPijc,Dogus Cabakcor,20706,41
6QiUH0jJVJUdnte0jX1Wzj,MC Roger,31737,52
4W3Xenk5lBglpUydyqANdi,Würzbuam,113,8
1HbBjLGwqPoXD4gh2TZ8sQ,Grand Jackson,2,0
0tVtRJTC26zXSSfqhtWDns,N2 Beats,4,25
0YBvDMYbrPGa68JyE4oFHa,Smallz,10,8
23GvTBw8XfGP9XMzdkZLm5,ADroiD,2,0
7r7bjeUc76EQ0bOBXPIDta,William el Magnifico,5816,13
7dGbTpTQvFZQUxBdieevSZ,Kyle Deutsch,13,10
41sCs0Q7zO0ls64jWsHnj7,Javeon,2587,35
1vnyt0KWJs30ve4DCWY6ID,DJ Jivko Mix,9,11
2CeRGWyl6T1oTgjWqAhIUn,Billy Newton-Davis,1410,20
7EYzPkm5btbjPIAnsRZRtA,Jiří Němeček,3,0
3ETqBBj6GAvI4OsKHrLcyu,Orchestra Filarmonica '900 del teatro Regio di Torino,13,13
1dEATphF3PPSRoAstixu02,Lindsay Morales,157,3
3tY3dHLP0MmkYwPhNVOU0x,Kristine W,10190,30
03wQGBVieetF4FUmhKHRpK,Slow Sense,4437,39
5kMNPN9dlE7rEEog1Cj9IZ,Jasem,0,0
33Nc7sELKMsWXRIX8OD9BX,Chainsaw Luke,112,14
4mjYtljq4xU17l0iVJdcDA,Johan Hakansson,12,4
76BhiIYwVWOjG0693D32X2,Fatima Revne,1116,3
74PEUb9Hxn7dY8jjgnQvSw,Akbar V,9678,56
0mdmNdny2m37Hb1DIdQkG7,F. Noize,17911,41
4E39NH9eiLP3IMISn28wCd,Adam Lukas,501,40
0TFrrDk4VVDjnLSEIa3SqJ,Ginoli,441,21
0zBhLRYQJGpAC1yt4eZ2FU,Ebony Love,53,14
4hn6wAjApsXShY05vN6IRR,Krechet,6823,34
2vggePK4EeOD8UkZxGNNGw,LYRIQ,2537,45
4zZNKi7LpDeLANCiozqMv4,Zulema,594,19
2lylnjEoxCfNCh8LU6BQ14,Lucrecia,3359,28
1zxOrBQ8znO6qNSdVXNYJY,A-F-R-O,45376,41
7kcWIKtiTeC91kku3CftK0,BlumBros,1191,25
7KYlA1CIrWQS7g2tOygCFe,楊艾琳,0,0
6s8AUvcmf2fp0Kh7PctPnd,John Metcalfe,3488,49
4UaUZzxl88LH5qLa6IJAba,Dj Funk,31,7
7tftZY77A5wi6W5wngbBxu,Delia Derbyshire Appreciation Society,4387,28
0ExSQUT5mJ2vFIBe7GqLM4,Eugenio Tokarev,1736,33
686ExC1jQtEsbV99CeeSRD,Der neue Süden,2,0
2dbeqE1esAyk2sIewHQlT2,YBG Lo,415,19
2h7qQAh7NFPmoybFjZK1Vy,דניאל מזוז,55,0
6SWyMvHN1YLZ95qwbKf26N,Norsacce Berlusconi,31368,47
1Xo8ccfEJbJrCnfd7RwfrK,DJ Black02,113,3
5u1YVZW35XUQ5r5VEQjHLx,Rubio y Joel,1190,4
7CMev7dAczqRaXZRslgxjX,Willi Herren,15668,32
1sCsDNjLrdl48JNoAXc5GM,Lucía Seriñán,0,0
5gFCOJYoKgxTx0KUXISEAS,Matt Johnson,3407,28
09h7Ab4NFHTnzFnNx9yyPT,MOTI,2,0
52gHlV4RqMm7jZIDRilWCE,RDN,26174,49
1QjKjGzexmgec7JP842eFD,Moustafa Magdy,8,0
69qG49IaZkjleL2vXwdTuA,Renzo Suburbn,211,7
1Nb3FMYEfClkW3L63rlzmu,Uri Track,11,0
0tkzdEkPUjC8ZDWMxGO5LJ,Ursso,0,28
1Y2oDvzU0n9fALfGLYx6Mt,JAHBOY,9637,34
02y4rNjzRmsRcxIFeEb8rW,Troglauer,31925,39
5RAWG7cX5W2EjXanwpjHu5,Louis Winding,9,7
0zrtYwXQsxRJmP5WB54KQv,Bea Ford,25,5
6ujE5g0KECUVJ8g4pJZ3aG,Carter Films,6,2
1PED2CTRmJrD5qP8LxNYbE,Hanin al Kadamani,856,21
526FaLj4De2wV7yEf5Lz8T,Fire On The Beat,0,0
4FqZ63yP0aAraEaEB0LfUU,Ida Sofie,241,2
64i6IcOKxFF1itwjNX3g2R,Switch,641,8
3X7LCYAxdqPo6N9naC1QbB,Alex The Greatest,240,34
3ZX982Mfumq6ZVbNEXWL9v,vacemadest,2,3
7e8iCh6pSNG1f1YkG9uUkM,Ous D Ous,0,0
6XGvZeVz93FpYwUMY5a9Ip,Eli,105,18
2D9AauR2GiC99uhbtBJJeN,Nilson Neto,9117,34
7sjAkFwZHfTBaGjcoml0Ax,Don Nadi,3,0
5MiNdJtd2pYF9CiiX8emPc,Bendt,14,15
3FCYSWNVmpjTCiwzJwbMAC,lil aaron,130563,50
5BGmPOD1iAQ3YCivnaoXhs,Johan Halvorsen,2368,33
7a0OTOMWVl5FyFpqzWCJki,Young Geezy,5316,6
4udhsTclJflgpVk4Avw63L,Dzhey Mar,1358,14
1dPCgq9xSvUdGU948xJ6ML,Prophet Negus,54,2
4DmSyg2XkuTJ841RYqAmLp,Rocks,18,23
1XhX3LqhjNjf2xsuYML7rC,BIG MAMA,306,5
76yOiYbsm9mQ9cPFUKWNFw,Sergio Acosta,726,38
1OU9uAFCf5WDekfF4VjvZf,Karate,5,1
6TIwwynDkpw6c9Cu2Fx9iC,Jose Franklin,52,12
2m8lZUuPm2BLQ2c8gtIAV6,UBUR,17905,32
4UNykXoF5SxUpgyX4nSOVC,Nordo,258,27
0cjANFdMCgGD2q55ME1iyt,Lancelot,3048,19
1iZiG82D4w7FLHvOUUj4zW,Super Flu,105390,43
1vHY0HztdnDYKIUB7bkVkb,Hana Cẩm Tiên,1970,32
